row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,country,region,postal_code,sales,quantity,discount,profit
4431,CA-2016-168893,2016-11-03,2016-11-08,"Second Class",AP-10915,OFF-FA-10002280,"United States",South,42420,20,4,NULL,9.6
4432,CA-2016-168893,2016-11-03,2016-11-08,"Second Class",AP-10915,OFF-AR-10001770,"United States",South,42420,7.98,3,NULL,2.07
4433,CA-2016-168893,2016-11-03,2016-11-08,"Second Class",AP-10915,FUR-FU-10002885,"United States",South,42420,24.1,5,NULL,9.16
4434,CA-2016-168893,2016-11-03,2016-11-08,"Second Class",AP-10915,OFF-AR-10003772,"United States",South,42420,8.75,1,NULL,2.62
4435,CA-2016-168893,2016-11-03,2016-11-08,"Second Class",AP-10915,FUR-TA-10003392,"United States",South,42420,842.94,3,NULL,160.16
4436,CA-2016-163398,2016-05-03,2016-05-08,"Standard Class",CB-12415,OFF-BI-10000014,"United States",Central,60653,2.18,1,0.8,-3.6
4437,CA-2016-163398,2016-05-03,2016-05-08,"Standard Class",CB-12415,OFF-AR-10003217,"United States",Central,60653,27.38,7,0.2,2.74
4438,CA-2016-163398,2016-05-03,2016-05-08,"Standard Class",CB-12415,OFF-AP-10002403,"United States",Central,60653,26.41,3,0.8,-71.3
4439,CA-2016-162726,2016-12-27,2017-01-02,"Standard Class",MT-17815,OFF-PA-10001972,"United States",Central,77642,10.37,2,0.2,3.63
4440,CA-2016-162726,2016-12-27,2017-01-02,"Standard Class",MT-17815,OFF-PA-10004041,"United States",Central,77642,23.68,4,0.2,7.4
4441,US-2016-111290,2016-07-22,2016-07-26,"Standard Class",DK-13375,TEC-AC-10004975,"United States",Central,48185,109.95,1,NULL,36.28
4442,US-2016-111290,2016-07-22,2016-07-26,"Standard Class",DK-13375,OFF-ST-10001932,"United States",Central,48185,965.85,5,NULL,135.22
4443,US-2016-111290,2016-07-22,2016-07-26,"Standard Class",DK-13375,OFF-AR-10001761,"United States",Central,48185,29.2,5,NULL,10.51
4444,US-2016-111290,2016-07-22,2016-07-26,"Standard Class",DK-13375,OFF-PA-10002262,"United States",Central,48185,32.4,5,NULL,15.55
4445,US-2014-147704,2014-11-16,2014-11-21,"Standard Class",SR-20740,OFF-EN-10004483,"United States",Central,47401,78.35,5,NULL,36.82
4446,US-2014-147704,2014-11-16,2014-11-21,"Standard Class",SR-20740,OFF-PA-10003270,"United States",Central,47401,31.68,6,NULL,14.26
4447,US-2014-147704,2014-11-16,2014-11-21,"Standard Class",SR-20740,OFF-BI-10001634,"United States",Central,47401,29.12,4,NULL,14.27
4448,US-2014-147704,2014-11-16,2014-11-21,"Standard Class",SR-20740,OFF-ST-10000675,"United States",Central,47401,169.45,5,NULL,42.36
4449,CA-2015-121965,2015-06-19,2015-06-23,"Standard Class",LH-17155,FUR-FU-10000732,"United States",West,90032,12.56,2,NULL,4.02
4450,CA-2015-121965,2015-06-19,2015-06-23,"Standard Class",LH-17155,OFF-PA-10004355,"United States",West,90032,6.48,1,NULL,3.11
4451,CA-2015-121965,2015-06-19,2015-06-23,"Standard Class",LH-17155,OFF-EN-10000056,"United States",West,90032,186.69,3,NULL,87.74
4452,CA-2016-147137,2016-07-04,2016-07-06,"First Class",AA-10645,FUR-FU-10000221,"United States",West,94109,25.4,5,NULL,8.64
4454,CA-2016-147137,2016-07-04,2016-07-06,"First Class",AA-10645,FUR-BO-10001811,"United States",West,94109,1279.16,5,0.15,225.74
4455,CA-2016-147137,2016-07-04,2016-07-06,"First Class",AA-10645,OFF-ST-10002486,"United States",West,94109,27.92,4,NULL,0.56
4456,US-2015-146745,2015-09-03,2015-09-08,"Standard Class",AS-10630,FUR-CH-10002372,"United States",West,94110,129.57,2,0.2,-12.96
4457,US-2015-146745,2015-09-03,2015-09-08,"Standard Class",AS-10630,OFF-BI-10003274,"United States",West,94110,6.37,2,0.2,2.15
4458,CA-2017-115175,2017-08-07,2017-08-12,"Standard Class",MC-17575,OFF-PA-10001878,"United States",West,95123,244.55,5,NULL,114.94
4459,CA-2017-105851,2017-03-13,2017-03-20,"Standard Class",SE-20110,OFF-SU-10002881,"United States",West,80219,1332.5,2,0.2,-299.81
4460,US-2017-125717,2017-09-28,2017-10-01,"First Class",DS-13030,FUR-FU-10001979,"United States",West,80013,32.78,1,0.2,3.28
4461,US-2017-125717,2017-09-28,2017-10-01,"First Class",DS-13030,OFF-ST-10001522,"United States",West,80013,147.18,2,0.2,-29.44
4462,US-2017-125717,2017-09-28,2017-10-01,"First Class",DS-13030,TEC-AC-10003657,"United States",West,80013,54.38,2,0.2,1.36
4463,US-2017-125717,2017-09-28,2017-10-01,"First Class",DS-13030,OFF-BI-10001718,"United States",West,80013,76.78,4,0.7,-58.86
4464,US-2017-125717,2017-09-28,2017-10-01,"First Class",DS-13030,OFF-PA-10003022,"United States",West,80013,14.35,3,0.2,5.2
4465,US-2017-125717,2017-09-28,2017-10-01,"First Class",DS-13030,OFF-AP-10000891,"United States",West,80013,209.79,2,0.2,26.22
4466,CA-2015-163895,2015-08-07,2015-08-11,"Standard Class",NS-18640,OFF-BI-10004970,"United States",West,83704,3.3,1,0.2,1.12
4467,CA-2017-168641,2017-11-24,2017-12-01,"Standard Class",KA-16525,OFF-AR-10003759,"United States",East,10035,16.38,9,NULL,7.37
4468,CA-2017-168641,2017-11-24,2017-12-01,"Standard Class",KA-16525,OFF-EN-10003001,"United States",East,10035,167.96,2,NULL,78.94
4469,CA-2017-168641,2017-11-24,2017-12-01,"Standard Class",KA-16525,FUR-BO-10000780,"United States",East,10035,321.57,2,0.2,-16.08
4470,CA-2017-168641,2017-11-24,2017-12-01,"Standard Class",KA-16525,OFF-PA-10001972,"United States",East,10035,12.96,2,NULL,6.22
4471,CA-2017-156895,2017-05-08,2017-05-12,"Standard Class",DJ-13510,FUR-CH-10003535,"United States",East,19140,128.06,3,0.3,-23.78
4472,CA-2017-121300,2017-09-29,2017-09-29,"Same Day",MG-17680,FUR-CH-10003774,"United States",East,44060,63.69,1,0.3,-15.47
4473,CA-2017-121300,2017-09-29,2017-09-29,"Same Day",MG-17680,TEC-AC-10004571,"United States",East,44060,239.98,3,0.2,65.99
4474,CA-2017-121300,2017-09-29,2017-09-29,"Same Day",MG-17680,FUR-TA-10004442,"United States",East,44060,344.22,2,0.4,-189.32
4475,CA-2017-121300,2017-09-29,2017-09-29,"Same Day",MG-17680,OFF-PA-10002787,"United States",East,44060,15.55,3,0.2,5.44
4476,CA-2017-121300,2017-09-29,2017-09-29,"Same Day",MG-17680,FUR-FU-10004586,"United States",East,44060,21.25,4,0.2,7.44
4477,CA-2017-121300,2017-09-29,2017-09-29,"Same Day",MG-17680,OFF-PA-10002606,"United States",East,44060,8.45,2,0.2,2.64
4478,CA-2017-130211,2017-10-22,2017-10-22,"Same Day",BD-11620,OFF-ST-10000129,"United States",Central,73505,333.09,3,NULL,23.32
4479,CA-2017-130211,2017-10-22,2017-10-22,"Same Day",BD-11620,FUR-TA-10003748,"United States",Central,73505,248.98,2,NULL,54.78
4480,CA-2014-147235,2014-03-24,2014-03-28,"Standard Class",CD-11920,OFF-PA-10004948,"United States",East,10024,24.9,5,NULL,11.7
4481,CA-2016-109365,2016-11-03,2016-11-08,"Standard Class",XP-21865,OFF-FA-10001561,"United States",West,90049,15.26,7,NULL,5.04
4482,CA-2016-109365,2016-11-03,2016-11-08,"Standard Class",XP-21865,OFF-AP-10002998,"United States",West,90049,43.32,2,NULL,14.3
4483,CA-2016-109365,2016-11-03,2016-11-08,"Standard Class",XP-21865,OFF-BI-10003981,"United States",West,90049,43.58,12,0.2,15.8
4484,CA-2016-109365,2016-11-03,2016-11-08,"Standard Class",XP-21865,OFF-PA-10001725,"United States",West,90049,116.28,3,NULL,56.98
4485,CA-2016-109365,2016-11-03,2016-11-08,"Standard Class",XP-21865,OFF-BI-10002071,"United States",West,90049,9.3,2,0.2,3.02
4486,CA-2016-109365,2016-11-03,2016-11-08,"Standard Class",XP-21865,OFF-PA-10000477,"United States",West,90049,19.44,3,NULL,9.33
4487,CA-2016-109365,2016-11-03,2016-11-08,"Standard Class",XP-21865,OFF-PA-10004359,"United States",West,90049,314.55,3,NULL,150.98
4488,CA-2015-162621,2015-09-05,2015-09-11,"Standard Class",CA-12055,OFF-BI-10000962,"United States",Central,77036,16.27,5,0.8,-25.22
4489,CA-2015-162621,2015-09-05,2015-09-11,"Standard Class",CA-12055,OFF-SU-10003567,"United States",Central,77036,69.12,9,0.2,-14.69
4490,CA-2015-162621,2015-09-05,2015-09-11,"Standard Class",CA-12055,OFF-BI-10003708,"United States",Central,77036,4.47,3,0.8,-7.82
4491,CA-2017-105921,2017-08-14,2017-08-21,"Standard Class",JM-15250,FUR-TA-10001095,"United States",West,90032,418.3,3,0.2,5.23
4492,CA-2014-150798,2014-12-01,2014-12-03,"Second Class",JK-15730,TEC-CO-10001571,"United States",East,43229,659.99,2,0.4,110
4493,CA-2014-150798,2014-12-01,2014-12-03,"Second Class",JK-15730,FUR-FU-10000221,"United States",East,43229,8.13,2,0.2,1.42
4494,CA-2014-150798,2014-12-01,2014-12-03,"Second Class",JK-15730,OFF-PA-10001972,"United States",East,43229,36.29,7,0.2,12.7
4495,CA-2014-150798,2014-12-01,2014-12-03,"Second Class",JK-15730,FUR-CH-10000015,"United States",East,43229,909.72,6,0.3,-51.98
4496,CA-2017-112753,2017-06-18,2017-06-23,"Standard Class",CC-12670,FUR-BO-10004015,"United States",West,90032,917.92,9,0.15,75.59
4497,CA-2017-112753,2017-06-18,2017-06-23,"Standard Class",CC-12670,OFF-PA-10002036,"United States",West,90032,38.88,6,NULL,19.05
4498,CA-2017-155075,2017-12-02,2017-12-09,"Standard Class",GW-14605,OFF-BI-10003650,"United States",East,19140,631.18,4,0.7,-462.86
4499,CA-2014-103401,2014-11-21,2014-11-26,"Standard Class",GR-14560,OFF-PA-10003309,"United States",West,94110,12.96,2,NULL,6.22
4500,CA-2016-124814,2016-04-10,2016-04-16,"Standard Class",FM-14215,OFF-PA-10002787,"United States",West,93309,12.96,2,NULL,6.22
4501,CA-2016-124814,2016-04-10,2016-04-16,"Standard Class",FM-14215,OFF-BI-10000174,"United States",West,93309,23.2,5,0.2,8.12
4502,CA-2014-116757,2014-06-30,2014-07-04,"Standard Class",MS-17980,OFF-PA-10002005,"United States",Central,77095,25.92,5,0.2,9.07
4503,CA-2014-116757,2014-06-30,2014-07-04,"Standard Class",MS-17980,OFF-FA-10002815,"United States",Central,77095,21.31,6,0.2,7.19
4504,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,TEC-PH-10000213,"United States",West,90045,173.66,7,0.2,17.37
4505,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,OFF-AP-10000828,"United States",West,90045,361.96,2,NULL,101.35
4506,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,TEC-AC-10004708,"United States",West,90045,62.85,3,NULL,13.2
4507,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,TEC-PH-10001530,"United States",West,90045,818.38,3,0.2,51.15
4508,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,OFF-ST-10002301,"United States",West,90045,20.34,1,NULL,0.2
4509,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,FUR-FU-10002554,"United States",West,90045,23.99,1,NULL,5.52
4510,CA-2017-167003,2017-05-23,2017-05-29,"Standard Class",VS-21820,FUR-TA-10001520,"United States",West,90036,171.29,3,0.2,-6.42
4511,CA-2016-119935,2016-11-10,2016-11-14,"Standard Class",KM-16225,FUR-FU-10001085,"United States",Central,65807,37.3,2,NULL,17.16
4513,CA-2016-118969,2016-10-02,2016-10-03,"First Class",LP-17095,OFF-BI-10002429,"United States",West,85023,54.79,6,0.7,-40.18
4514,CA-2016-145240,2016-09-06,2016-09-08,"First Class",BG-11740,OFF-ST-10001590,"United States",Central,77070,10.78,1,0.2,0.81
4515,CA-2016-120873,2016-10-27,2016-11-01,"Second Class",BW-11200,FUR-CH-10000847,"United States",South,23666,290.98,1,NULL,75.65
4516,US-2017-111920,2017-10-22,2017-10-26,"Standard Class",PS-18970,OFF-AR-10003179,"United States",Central,74133,36.44,4,NULL,12.03
4518,US-2016-128678,2016-09-15,2016-09-20,"Standard Class",RB-19570,OFF-BI-10002103,"United States",West,98105,48.66,7,0.2,15.82
4519,CA-2016-101385,2016-09-25,2016-10-01,"Standard Class",JW-16075,OFF-AR-10004441,"United States",West,94109,16.56,4,NULL,6.96
4520,CA-2017-107167,2017-06-10,2017-06-14,"Standard Class",ND-18460,OFF-ST-10003805,"United States",South,32216,1347.52,8,0.2,84.22
4521,CA-2014-109491,2014-02-20,2014-02-26,"Standard Class",LC-16930,TEC-AC-10001284,"United States",Central,47374,62.31,3,NULL,22.43
4522,CA-2014-109491,2014-02-20,2014-02-26,"Standard Class",LC-16930,FUR-FU-10000221,"United States",Central,47374,20.32,4,NULL,6.91
4523,CA-2017-105445,2017-02-20,2017-02-25,"Second Class",BP-11095,OFF-FA-10001229,"United States",West,80027,9.43,3,0.2,3.07
4524,CA-2014-107454,2014-11-02,2014-11-06,"Standard Class",RD-19720,OFF-LA-10001569,"United States",East,10024,34.86,7,NULL,16.04
4525,CA-2014-107454,2014-11-02,2014-11-06,"Standard Class",RD-19720,FUR-FU-10004018,"United States",East,10024,89.34,6,NULL,24.12
4526,US-2017-105046,2017-07-17,2017-07-23,"Standard Class",BE-11335,TEC-PH-10004536,"United States",East,13440,269.98,2,NULL,67.5
4527,US-2017-105046,2017-07-17,2017-07-23,"Standard Class",BE-11335,OFF-PA-10004353,"United States",East,13440,99.9,5,NULL,47.95
4528,US-2017-105046,2017-07-17,2017-07-23,"Standard Class",BE-11335,FUR-FU-10004848,"United States",East,13440,39.08,4,NULL,14.46
4529,CA-2017-152856,2017-09-08,2017-09-10,"Second Class",RS-19765,TEC-AC-10004864,"United States",East,43302,116.83,4,0.2,33.59
4530,CA-2016-134691,2016-11-14,2016-11-18,"Standard Class",KC-16540,OFF-BI-10002393,"United States",Central,77041,2.3,2,0.8,-3.9
4531,CA-2016-118759,2016-11-14,2016-11-17,"First Class",MB-17305,FUR-CH-10002335,"United States",East,10009,408.01,2,0.1,72.53
4532,CA-2016-118759,2016-11-14,2016-11-17,"First Class",MB-17305,OFF-ST-10001590,"United States",East,10009,40.44,3,NULL,10.51
4533,CA-2014-140403,2014-10-10,2014-10-10,"Same Day",TN-21040,FUR-CH-10002774,"United States",West,95336,122.35,3,0.2,13.76
4534,CA-2014-140403,2014-10-10,2014-10-10,"Same Day",TN-21040,OFF-EN-10001219,"United States",West,95336,15.28,2,NULL,7.49
4535,CA-2015-163104,2015-03-19,2015-03-26,"Standard Class",MC-18130,OFF-PA-10001947,"United States",West,90004,11.96,2,NULL,5.86
4536,CA-2017-138464,2017-07-08,2017-07-12,"Standard Class",VF-21715,FUR-FU-10003142,"United States",West,98115,15.84,3,NULL,4.91
4537,CA-2017-138464,2017-07-08,2017-07-12,"Standard Class",VF-21715,OFF-BI-10001543,"United States",West,98115,86.38,3,0.2,30.23
4538,CA-2017-138464,2017-07-08,2017-07-12,"Standard Class",VF-21715,OFF-AR-10003560,"United States",West,98115,18.24,3,NULL,6.2
4539,CA-2017-138464,2017-07-08,2017-07-12,"Standard Class",VF-21715,OFF-AR-10004757,"United States",West,98115,13.12,4,NULL,4.33
4540,CA-2015-104129,2015-02-27,2015-03-02,"Standard Class",ES-14080,TEC-PH-10003800,"United States",East,2908,105.98,2,NULL,1.06
4541,CA-2015-104129,2015-02-27,2015-03-02,"Standard Class",ES-14080,FUR-TA-10004152,"United States",East,2908,493.92,7,0.3,-28.22
4542,US-2017-132206,2017-06-16,2017-06-21,"Standard Class",MK-17905,OFF-BI-10000756,"United States",Central,60653,5.94,7,0.8,-8.9
4543,CA-2017-113474,2017-03-30,2017-03-31,"First Class",TM-21490,OFF-EN-10004206,"United States",Central,73120,325.86,2,NULL,149.9
4544,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,FUR-CH-10004477,"United States",Central,60610,383.61,9,0.3,-5.48
4545,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,TEC-PH-10003505,"United States",Central,60610,148.48,2,0.2,16.7
4546,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,TEC-PH-10000526,"United States",Central,60610,537.54,7,0.2,53.75
4547,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,OFF-BI-10003314,"United States",Central,60610,1.93,2,0.8,-2.99
4548,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,OFF-AR-10003190,"United States",Central,60610,6.91,3,0.2,0.69
4549,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,FUR-FU-10001861,"United States",Central,60610,7.76,1,0.6,-2.13
4550,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,TEC-PH-10003963,"United States",Central,60610,659.17,4,0.2,49.44
4551,US-2017-107636,2017-04-30,2017-05-02,"First Class",NM-18520,OFF-LA-10003388,"United States",East,6040,5.76,2,NULL,2.82
4552,US-2014-165862,2014-07-13,2014-07-17,"Standard Class",GK-14620,FUR-TA-10002855,"United States",West,90049,351.22,3,0.2,4.39
4553,US-2014-106334,2014-12-27,2015-01-02,"Standard Class",JF-15490,FUR-CH-10004886,"United States",West,94122,230.28,3,0.2,23.03
4554,US-2014-106334,2014-12-27,2015-01-02,"Standard Class",JF-15490,OFF-PA-10003657,"United States",West,94122,12.84,3,NULL,5.78
4555,CA-2016-101448,2016-02-27,2016-03-01,"Second Class",EB-13930,OFF-BI-10004738,"United States",Central,54601,56.82,3,NULL,28.41
4556,CA-2015-130218,2015-03-23,2015-03-26,"First Class",SG-20470,OFF-FA-10003112,"United States",South,29501,31.56,4,NULL,14.2
4557,CA-2015-130218,2015-03-23,2015-03-26,"First Class",SG-20470,OFF-ST-10002486,"United States",South,29501,27.92,4,NULL,0.56
4558,US-2017-117331,2017-10-21,2017-10-28,"Standard Class",ND-18370,OFF-BI-10003984,"United States",West,85301,8.56,1,0.7,-6.56
4559,CA-2014-127383,2014-12-31,2015-01-05,"Standard Class",CM-11815,OFF-EN-10004773,"United States",Central,79907,49.57,2,0.2,17.97
4560,CA-2014-110219,2014-05-05,2014-05-08,"First Class",EB-13870,FUR-CH-10001146,"United States",Central,78207,127.87,3,0.3,-9.13
4561,CA-2015-118871,2015-12-04,2015-12-09,"Second Class",HM-14860,OFF-EN-10003296,"United States",West,90049,271.44,3,NULL,122.15
4562,CA-2015-118871,2015-12-04,2015-12-09,"Second Class",HM-14860,TEC-PH-10000193,"United States",West,90049,110.35,3,0.2,8.28
4563,CA-2015-118871,2015-12-04,2015-12-09,"Second Class",HM-14860,FUR-FU-10002111,"United States",West,90049,36.4,5,NULL,13.83
4564,CA-2017-129490,2017-09-26,2017-09-30,"Standard Class",SJ-20125,FUR-CH-10003298,"United States",South,33023,419.14,4,0.2,-57.63
4565,CA-2014-101175,2014-12-09,2014-12-14,"Standard Class",DM-12955,OFF-ST-10004950,"United States",West,85204,100.7,6,0.2,-1.26
4566,US-2017-149510,2017-12-03,2017-12-10,"Standard Class",MC-17575,OFF-AP-10002350,"United States",South,28314,45.22,3,0.2,4.52
4567,US-2017-149510,2017-12-03,2017-12-10,"Standard Class",MC-17575,OFF-BI-10004233,"United States",South,28314,28.78,6,0.7,-21.11
4569,CA-2015-111990,2015-11-08,2015-11-13,"Standard Class",DB-13660,OFF-BI-10003291,"United States",Central,77095,10.48,6,0.8,-17.29
4570,CA-2014-169460,2014-04-19,2014-04-21,"Second Class",NF-18595,FUR-FU-10004017,"United States",West,95123,76.14,3,NULL,26.65
4571,US-2015-152128,2015-05-25,2015-05-27,"Second Class",NM-18445,OFF-AR-10002445,"United States",Central,67212,21.24,3,NULL,8.07
4572,US-2015-152128,2015-05-25,2015-05-27,"Second Class",NM-18445,OFF-BI-10001718,"United States",Central,67212,127.96,2,NULL,60.14
4573,CA-2017-126662,2017-07-17,2017-07-21,"Standard Class",AB-10255,TEC-CO-10004202,"United States",West,90036,479.98,2,0.2,90
4574,CA-2016-139395,2016-12-12,2016-12-18,"Standard Class",MG-17650,TEC-PH-10002103,"United States",Central,49201,657.93,7,NULL,184.22
4575,CA-2016-139395,2016-12-12,2016-12-18,"Standard Class",MG-17650,FUR-FU-10003724,"United States",Central,49201,33.48,4,NULL,8.7
4576,CA-2016-139395,2016-12-12,2016-12-18,"Standard Class",MG-17650,OFF-AR-10003732,"United States",Central,49201,13.9,5,NULL,3.61
4577,CA-2016-139395,2016-12-12,2016-12-18,"Standard Class",MG-17650,OFF-ST-10000885,"United States",Central,49201,26.86,2,NULL,6.72
4578,US-2014-121734,2014-04-11,2014-04-16,"Standard Class",SE-20110,OFF-BI-10004817,"United States",West,83501,9.58,1,0.2,3.35
4579,CA-2015-110947,2015-06-09,2015-06-15,"Standard Class",AG-10765,OFF-BI-10001670,"United States",South,23666,113.1,3,NULL,56.55
4580,US-2014-150126,2014-07-27,2014-08-02,"Standard Class",AS-10045,OFF-PA-10002709,"United States",East,10035,65.78,11,NULL,32.23
4581,CA-2015-164427,2015-07-31,2015-08-06,"Standard Class",AR-10405,TEC-AC-10004469,"United States",South,39401,239.7,6,NULL,105.47
4582,CA-2016-120250,2016-09-19,2016-09-22,"First Class",AP-10720,FUR-FU-10003424,"United States",East,19140,25.63,3,0.2,3.84
4583,CA-2016-121993,2016-06-10,2016-06-12,"First Class",JB-16000,OFF-LA-10003720,"United States",East,19140,23.62,8,0.2,7.97
4584,US-2016-100405,2016-08-26,2016-08-28,"Second Class",TS-21430,OFF-AR-10000390,"United States",West,90045,8.26,2,NULL,3.8
4585,US-2017-163790,2017-11-02,2017-11-04,"Second Class",NL-18310,OFF-EN-10001335,"United States",West,94526,76.58,7,NULL,38.29
4586,US-2017-163790,2017-11-02,2017-11-04,"Second Class",NL-18310,OFF-AR-10003469,"United States",West,94526,8.8,5,NULL,4.22
4587,US-2017-163790,2017-11-02,2017-11-04,"Second Class",NL-18310,OFF-BI-10003718,"United States",West,94526,590.35,6,0.2,206.62
4588,US-2017-163790,2017-11-02,2017-11-04,"Second Class",NL-18310,OFF-FA-10004838,"United States",West,94526,5.58,3,NULL,0.17
4589,US-2017-163790,2017-11-02,2017-11-04,"Second Class",NL-18310,FUR-FU-10002508,"United States",West,94526,25.02,3,NULL,10.51
4590,US-2017-163790,2017-11-02,2017-11-04,"Second Class",NL-18310,OFF-ST-10001511,"United States",West,94526,452.55,7,NULL,22.63
4591,CA-2016-129868,2016-12-26,2016-12-31,"Standard Class",MC-18130,OFF-SU-10000952,"United States",West,90004,17.76,2,NULL,4.97
4592,CA-2016-129868,2016-12-26,2016-12-31,"Standard Class",MC-18130,TEC-PH-10002275,"United States",West,90004,302.38,2,0.2,30.24
4593,CA-2016-129868,2016-12-26,2016-12-31,"Standard Class",MC-18130,FUR-CH-10003535,"United States",West,90004,146.35,3,0.2,-5.49
